******************50@256k***************
5006,1555487188.9533176,0.2924997806549072,76
******************75@256k*************
5006,1555487421.8304946,0.9200267791748047,100
****************100@256k*****************8
5006,1555487657.6413505,1.5434181690216064,122
*********************125@256k***************
5006,1555488045.5773857,1.9357337951660156,138
***********************150@256k************
5006,1555488299.0990572,2.708805799484253,163
***********************175@256k*********
5006,1555488551.9112139,3.2826919555664062,185
************************200@256K***************
5006,1555488884.627045,0.2444901466369629,51
*************************50@1024k*********
5006,1555489257.6040902,0.3059651851654053,75
************************75@1024k*************8
5006,1555489489.7570298,0.3958244323730469,100
******************100@1024k*************
5006,1555489694.7148304,0.520322322845459,119
**************125@1024k************8
5006,1555490572.3317757,0.5351827144622803,134
*****150@1024k
5006,1555490821.4540026,0.7314722537994385,165
**175@1024k********
5006,1555491020.104363,0.7967751026153564,180
***************200@1024k***************
5006,1555491295.5971034,0.22027850151062012,51
***************50@512k******
5006,1555491546.2675078,0.33116793632507324,76
**************75@512k*********************
5006,1555491743.4806874,0.49793481826782227,101
*************100@512k*****************
5006,1555492096.8232121,0.7698991298675537,123
**************125@512k**********
5006,1555492304.152515,0.9467942714691162,137
**************150@512k******88
5006,1555492500.2161326,1.1961243152618408,154
*************175@512k**************
5006,1555492689.728867,1.6054291725158691,184
***************200@512k*************
5006,1555493203.3435411,0.1805410385131836,51
***************50@128k************8
5006,1555493476.314701,1.809723138809204,101
*****************100@128k************8
5006,1555493743.2466655,0.35810422897338867,76
***************75@128k**********************
5006,1555494031.9778538,3.0381157398223877,123
***************125@128k***********
5006,1555494344.0887892,4.466418027877808,149
*************150@128k********8
5006,1555494644.2472079,4.843468904495239,154
**************175@128k************
5006,1555494956.9978757,6.441380023956299,184
*************200@128k***********8
