5002,1555486857.2875304,0.20139527320861816,51
5002,1555486869.684823,0.21670842170715332,51
5002,1555486888.0641906,0.1932840347290039,51
5002,1555486907.3634644,0.2204899787902832,51
5002,1555486930.784977,0.2156658172607422,51
******************50@256k****************
5002,1555487121.632975,0.2854127883911133,76
5002,1555487133.5488477,0.28559327125549316,75
5002,1555487147.4044473,0.2592296600341797,75
5002,1555487165.7986705,0.29309892654418945,75
5002,1555487189.548544,0.30016040802001953,73
*****************75@256k***************
5002,1555487361.0222623,0.4298529624938965,101
5002,1555487371.7315845,0.43145322799682617,99
5002,1555487385.2192826,0.5596210956573486,100
5002,1555487402.1562612,0.8168327808380127,97
5002,1555487425.8727882,0.8262228965759277,97
*****************100@256k***************
5002,1555487591.3094883,0.8941924571990967,122
5002,1555487602.9911997,0.899559736251831,119
5002,1555487617.2844827,1.0227830410003662,117
5002,1555487639.6343813,1.28775954246521,118
5002,1555487659.7537491,1.3071017265319824,117
*************125@256k****************
5002,1555487967.6656153,1.2122232913970947,138
5002,1555487979.442056,1.3610901832580566,136
5002,1555487998.9253855,1.481677770614624,135
5002,1555488017.0000043,1.7306551933288574,137
5002,1555488042.500277,1.9841320514678955,141
*****************150@256k*************
5002,1555488210.7386115,1.7097198963165283,154
5002,1555488222.3396664,1.7275810241699219,151
5002,1555488238.332423,1.8394684791564941,147
5002,1555488255.692291,2.106914520263672,150
5002,1555488285.3933609,2.4295129776000977,154
******************175@256k********
5002,1555488457.7929587,3.413304328918457,176
5002,1555488474.1234882,2.204559326171875,169
5002,1555488491.8428655,2.4103574752807617,170
5002,1555488523.126633,2.362495183944702,159
5002,1555488548.491324,2.7321698665618896,167
****************200@256k*************
5002,1555488809.4561403,0.19129252433776855,51
5002,1555488820.8160064,0.21573543548583984,51
5002,1555488834.469487,0.22621941566467285,51
5002,1555488852.8634193,0.19673633575439453,51
5002,1555488873.9977398,0.19767236709594727,51
****************50@1024k*******************
5002,1555489191.838928,0.28592920303344727,76
5002,1555489202.7066789,0.29122138023376465,76
5002,1555489218.2728226,0.2853226661682129,75
5002,1555489237.7437153,0.33477020263671875,76
5002,1555489259.7565663,0.5349245071411133,75
********************75@1024k******************
5002,1555489422.2622292,0.3829195499420166,100
5002,1555489431.6957955,0.3889760971069336,101
5002,1555489446.4762495,0.39002251625061035,98
5002,1555489466.5699394,0.3818626403808594,96
5002,1555489486.9001925,0.4006640911102295,99
********************100@1024k***************
5002,1555489635.4700959,0.41458797454833984,120
5002,1555489645.4493735,0.4028489589691162,118
5002,1555489656.6122298,0.42559361457824707,121
5002,1555489673.438336,0.49587011337280273,115
5002,1555489691.6731925,0.4353659152984619,120
******************125@1024k*********
5002,1555490513.3191917,0.5227549076080322,141
5002,1555490524.163125,0.49430370330810547,131
5002,1555490537.921555,0.5120863914489746,132
5002,1555490552.0469902,0.876070499420166,134
5002,1555490573.2058024,0.563727855682373,137
*********************150@1024k***********
5002,1555490757.846807,0.6064126491546631,155
5002,1555490767.2757964,0.5700318813323975,156
5002,1555490781.4559338,0.6051726341247559,157
5002,1555490798.5276904,0.568124532699585,151
5002,1555490819.0229762,0.5372943878173828,142
************175@1024k
5002,1555490954.1405845,0.5672826766967773,171
5002,1555490965.3572226,0.5637860298156738,167
5002,1555490981.2890778,0.6493589878082275,159
5002,1555490999.5832894,0.5527119636535645,154
5002,1555491021.6348817,0.7108383178710938,162
************200@1024k***************
5002,1555491219.1426136,0.2071702480316162,51
5002,1555491230.1074471,0.21395397186279297,51
5002,1555491244.4111478,0.22921037673950195,51
5002,1555491264.1198452,0.24528026580810547,51
5002,1555491286.5784655,0.2147226333618164,51
************50@512k*********
5002,1555491479.2803197,0.337388277053833,75
